station name,station latitude,station longitude,use_count
Eastern Pkwy & Franklin Ave,40.67077670001281,-73.95768010004245,24548
Eastern Pkwy & Washington Ave,40.67164930001543,-73.96311450002042,15313
Eckford St & Engert Ave,40.72146256228817,-73.94800901412964,11614
Emerson Pl & Myrtle Ave,40.693631369999245,-73.96223557997688,28016
Essex Light Rail,40.71277420000001,-74.03648569999997,32
Exchange Place,40.716246899999994,-74.03345880000003,20
FDR Drive & E 35 St,40.74421899998615,-73.97121214005033,86304
Fairmount Ave,40.72572613742557,-74.07195925712584,4
Flushing Ave & Vanderbilt Ave,40.69795031568193,-73.97077560424805,28312
Forsyth St & Broome St,40.71893903995167,-73.99266287989599,96157
Forsyth St & Canal St,40.71581549992643,-73.99422365991872,83339
Franklin Ave & Empire Blvd,40.663139999987244,-73.9605694999927,22504
Franklin Ave & Myrtle Ave,40.694546087240425,-73.95801365375519,12399
Franklin Ave & St Marks Ave,40.67583239999103,-73.95616770000188,15954
Franklin St & Dupont St,40.735639999993474,-73.95866000000368,23818
Franklin St & W Broadway,40.719115519950854,-74.00666661001596,53983
Frederick Douglass Blvd & W 112 St,40.801693999987535,-73.95714500001843,34965
Frederick Douglass Blvd & W 115 St,40.80386539999784,-73.95593080000232,6115
Frederick Douglass Blvd & W 117 St,40.80515899998497,-73.95469200004757,41369
Frederick Douglass Blvd & W 129 St,40.81255109999524,-73.94922860000963,10964
Front St & Gold St,40.70224000001153,-73.9825780000385,26709
Front St & Maiden Ln,40.70530954002224,-74.00612572009113,51465
Front St & Washington St,40.702550879998164,-73.98940235995943,62431
Frost St & Meeker St,40.71763999999276,-73.94882000000692,9379
Fulton St & Adams St,40.692418292617134,-73.98949474096298,55426
Fulton St & Broadway,40.71106600004799,-74.0094469999897,83947
Fulton St & Clermont Ave,40.68415748000823,-73.96922273001772,12805
Fulton St & Grand Ave,40.68223166000095,-73.96145830000654,20211
Fulton St & Rockwell Pl,40.688226000013195,-73.97938199997304,30829
Fulton St & Utica Ave,40.67942679999485,-73.9298911000107,12553
Fulton St & Waverly Ave,40.68323865462361,-73.96599590778352,27877
Fulton St & William St,40.70955958002531,-74.00653608995233,45256
GOW Tech Shop,40.66979964220025,-73.99497985839844,18
Gansevoort St & Hudson St,40.73944820134681,-74.00507032871245,79245
Garfield Pl & 8 Ave,40.671197799997465,-73.974841259977,18037
Gold St & Frankfort St,40.710699946294056,-74.00354146957396,25668
Graham Ave & Conselyea St,40.715143000007714,-73.94450700002899,43596
Graham Ave & Grand St,40.71186299998273,-73.94402400001738,20103
Graham Ave & Herbert St,40.71929301000989,-73.94500378999129,12441
Graham Ave & Withers St,40.716981100000226,-73.94485917999606,16529
Grand Army Plaza & Central Park S,40.764397099952994,-73.97371464983624,134322
Grand Army Plaza & Plaza St West,40.67296790003652,-73.97087984003225,37722
Grand Ave & Bergen St,40.67804499998937,-73.96240799999191,17991
Grand St,40.71517767732029,-74.03768330812454,6
Grand St & Elizabeth St,40.7188219999637,-73.99596000009923,131322
Grand St & Greene St,40.72165481001073,-74.00234736999273,67876
Grand St & Havemeyer St,40.71286843998104,-73.95698119001246,35652
Great Jones St,40.72743423003313,-73.99379025014035,153407
Greene Ave & Nostrand Ave,40.688333700003305,-73.95091599997988,11298
Greene Ave & Throop Ave,40.68949319999813,-73.94206100000721,10718
Greenpoint Ave & Manhattan Ave,40.7302600000212,-73.95393999995555,36914
Greenwich Ave & 8 Ave,40.739016912093525,-74.00263761030492,28042
Greenwich Ave & Charles St,40.73523799993642,-74.00027099997129,95976
Greenwich St & W Houston St,40.7288460000226,-74.0085909999909,106054
Grove St PATH,40.71958611647166,-74.0431174635887,5
Halsey St & Tompkins Ave,40.682368699998506,-73.94411799999058,13606
Hamilton Park,40.72759596599999,-74.04424731100002,12
Hancock St & Bedford Ave,40.68216563999891,-73.95399026001473,12179
Handlebar @ Gowanus,40.66979964220025,-73.99497985839844,16
Hanson Pl & Ashland Pl,40.685068073105725,-73.97790759801863,82365
Harborside,40.7192517,-74.03423399999998,18
Harrison St & Hudson St,40.718709870007665,-74.009000900011,33003
Heights Elevator,40.74871594538023,-74.04044330120088,18
Henry St & Atlantic Ave,40.69089271997139,-73.99612348995714,39447
Henry St & Bay St,40.67250580000098,-74.0049469500043,5037
Henry St & Degraw St,40.68475140001995,-73.99917253995658,32902
Henry St & Grand St,40.71421500000791,-73.98134599998635,63131
Henry St & Poplar St,40.700469000004354,-73.99145399996742,20320
Henry St & W 9 St,40.67630492720055,-74.00314256007535,4037
Henry St & W 9 St (OLD),40.67630357634183,-74.00314047932625,119
Henry St & W 9 St [old],40.67637439999999,-74.00324956999982,326
Hicks St & Montague St,40.69512844999442,-73.99595064996657,39561
Hope St & Union Ave,40.71167351002173,-73.95141311997243,29610
Howard St & Centre St,40.719105369988064,-73.99973336987499,81129
Hoyt St & Warren St,40.684354899995164,-73.98901629000918,8860
Hudson St & Reade St,40.71625007998264,-74.009105899935,57283
Humboldt St & Varet St,40.70317240000891,-73.94063599999957,15921
Huron St & Franklin St,40.732659999984385,-73.95826000001439,32089
India St & Manhattan Ave,40.73232193999629,-73.95508580001889,29655
India St & West St,40.731814017209736,-73.95995020866394,15136
JCBS Depot,40.70965083364061,-74.0686011314392,2
Jackson Ave & 46 Rd,40.745247679996226,-73.94733275999815,10956
Jackson St & Leonard St,40.71638031973313,-73.94821286201476,6436
Jay St & Tech Pl,40.6950650000326,-73.98716699995617,45639
Jay St & York St,40.70140317263319,-73.98672670125961,55838
Jersey & 6th St,40.725289107811314,-74.04557168483734,6
John St & William St,40.70862143999054,-74.00722155999408,43013
Johnson St & Gold St,40.69474881002005,-73.98362463996901,27459
Kane St & Clinton St,40.68617580001642,-73.99645294999144,24610
Kent Ave & N 7 St,40.72036775295378,-73.96165072917937,87070
Kent Ave & S 11 St,40.707644944164,-73.96841526031494,33599
Kingston Ave & Herkimer St,40.67890678999405,-73.94142771000041,11344
Kosciuszko St & Nostrand Ave,40.69072548999841,-73.95133465000974,10649
Kosciuszko St & Tompkins Ave,40.69128258001159,-73.94524160001788,13767
LaGuardia Pl & W 3 St,40.72917024994867,-73.99810231008966,68845
Lafayette Ave & Classon Ave,40.6890044299967,-73.96023854003316,28549
Lafayette Ave & Fort Greene Pl,40.68691865003545,-73.97668199999589,37653
Lafayette Ave & St James Pl,40.68851533998631,-73.96476279998053,21250
Lafayette Park,40.71346382669195,-74.06285852193831,4
Lafayette St & E 8 St,40.73020660526686,-73.99102628231049,164253
Lafayette St & Jersey St,40.724305272489815,-73.99600982666016,117948
Laight St & Hudson St,40.721853789991435,-74.00771779002592,23768
Lawrence St & Willoughby St,40.69236177998051,-73.98631745996687,45539
Lefferts Pl & Franklin Ave,40.68034242299095,-73.95576893921711,14066
Lenox Ave & W 111 St,40.798785899998634,-73.95230000000436,47904
Lenox Ave & W 115 St,40.801193900012024,-73.95007390000993,16576
Lenox Ave & W 117 St,40.80255660000033,-73.94907820000368,15820
Lenox Ave & W 126 St,40.80844199998075,-73.94520869996677,26469
Lenox Ave & W 130 St,40.81079220000948,-73.94306809997478,22809
Leonard St & Boerum St,40.70583339000476,-73.9464457799933,10072
Leonard St & Church St,40.71757100004127,-74.00554900007616,47885
Leonard St & Maujer St,40.71036854235004,-73.94705951213838,16907
Leonard St & Nassau Ave,40.723956785018075,-73.94984364509583,24432
Lewis Ave & Decatur St,40.681459799996354,-73.93490300000416,6694
Lewis Ave & Kosciuszko St,40.69237073999836,-73.93705427998819,11379
Lewis Ave & Madison St,40.68631199999384,-73.93577500001408,14112
Lexington Ave & Classon Ave,40.68676793001095,-73.95928168000661,18966
Lexington Ave & E 111 St,40.79541209999343,-73.94412320001737,13799
Lexington Ave & E 120 St,40.80130660000568,-73.93981670000332,6250
Lexington Ave & E 127 St,40.80572599999783,-73.9363219999952,5552
Lexington Ave & E 24 St,40.74025877993892,-73.98409213988813,99424
Lexington Ave & E 29 St,40.7431155537308,-73.98215353488922,92752
Lexington Ave & E 63 St,40.76440023001818,-73.9664897699858,44304
Liberty Light Rail,40.71124230000001,-74.05570129999997,32
Liberty St & Broadway,40.70905622994741,-74.01043382005945,78114
Lincoln Pl & Classon Ave,40.672168299998575,-73.96090000000459,6664
Lispenard St & Broadway,40.7193922600361,-74.00247213991962,65921
Little West St & 1 Pl,40.70569253994732,-74.01677685017913,98177
Lorimer St & Broadway,40.70411791000416,-73.94818595000929,9520
MacDougal St & Prince St,40.72710257994023,-74.00297087991076,122206
MacDougal St & Washington Sq,40.732263979975855,-73.99852205003498,69125
Macon St & Nostrand Ave,40.68098338540483,-73.95004797587536,28251
Madison Ave & E 120 St,40.80295000000401,-73.94295400001221,6771
Madison Ave & E 82 St,40.7781314000021,-73.96069399001627,36447
Madison Ave & E 99 St,40.78948541555093,-73.9524292945862,20121
Madison St & Clinton St,40.71269041998674,-73.9877632300564,39439
Madison St & Montgomery St,40.71312600001251,-73.9848440000379,32345
Maiden Ln & Pearl St,40.707064559970846,-74.00731853008313,44399
Marcus Garvey Blvd & Macon St,40.68260100000416,-73.93803700001185,9926
Marcy Ave & Lafayette Ave,40.690081500000254,-73.94791500001362,8133
Marin Light Rail,40.71458403535893,-74.04281705617905,17
Market St & Cherry St,40.71076228002264,-73.99400397996573,35631
McGuinness Blvd & Eagle St,40.735549999999954,-73.95283999997125,28679
McKibbin St & Manhattan Ave,40.70510918000571,-73.94407278998663,9975
Mercer St & Bleecker St,40.72706363350019,-73.99662137031554,111452
Mercer St & Spring St,40.72362738005603,-73.99949601006254,72233
Meserole Ave & Manhattan Ave,40.727085839972275,-73.95299117000177,39851
Metropolitan Ave & Bedford Ave,40.71534825009432,-73.96024116006988,86703
Metropolitan Ave & Meeker Ave,40.71413310999157,-73.95234385997792,31335
Milton St & Franklin St,40.729059999998015,-73.95778999995105,60114
Monroe St & Bedford Ave,40.685144299992295,-73.95380903997545,20858
Monroe St & Classon Ave,40.684568300013126,-73.95881080999972,12323
Monroe St & Tompkins Ave,40.68620300000866,-73.94469399997594,14100
Montgomery St & Franklin Ave,40.66643930686701,-73.96055638790129,3911
Montgomery St & Franklin Ave OLD,40.666164900000005,-73.9593484,18
Montrose Ave & Bushwick Ave,40.707677879994485,-73.94016170999826,16940
Morningside Ave & W 123 St,40.809999999997856,-73.9551507999751,12543
Morningside Dr & Amsterdam Ave,40.810285063054785,-73.95736455917357,6575
Morris Canal,40.71241882375691,-74.03852552175522,24
Mott St & Prince St,40.723179580068916,-73.99480011986887,102966
Mt Morris Park W & W 120 St,40.8040379999939,-73.94592500000127,14892
Murray St & Greenwich St,40.71485150525358,-74.01122331619263,70275
Murray St & West St,40.71497870002879,-74.01301199997661,64650
Myrtle Ave & Lewis Ave,40.69681962998751,-73.93756925995451,28207
Myrtle Ave & Marcy Ave,40.69539816999139,-73.94954907999104,12356
Myrtle Ave & St Edwards St,40.6932701800111,-73.97703873997955,12723
N 11 St & Kent Ave,40.7224818863874,-73.95921930670737,11149
N 11 St & Wythe Ave,40.721532669997266,-73.95782357000257,6580
N 12 St & Bedford Ave,40.72079821000697,-73.95484712001107,32090
N 15 St & Wythe Ave,40.72405499999881,-73.9557360000034,17714
N 6 St & Bedford Ave,40.71745169007764,-73.95850938998959,78424
N 8 St & Driggs Ave,40.71774591999219,-73.95600096000187,60668
NYCBS DEPOT - DELANCEY,40.71644423134442,-73.9823305606842,1636
NYCBS Depot - 3AV,40.670133282374,-73.99230837821959,4
NYCBS Depot - GOW,40.66906013501238,-73.99463653564453,3276
NYCBS Depot - PIT,40.716909780459645,-73.98383796215056,4
NYCBS Depot - RIS,40.72520799999992,-73.97472399999987,118
NYCBS Depot - STY - Garage 4,40.73038010000081,-73.974750200001,864
NYCBS Depot BAL - DYR,40.75903008219596,-73.9938586950302,173
Nassau Ave & Newell St,40.72481256441723,-73.94752621650694,26262
Nassau Ave & Russell St,40.72557000000845,-73.94433999996802,32416
Nassau St & Navy St,40.69839895000732,-73.98068914001952,19135
Newport PATH,40.7272235,-74.03375890000001,2
Newport Pkwy,40.72874479999999,-74.03210820000002,24
Newton Rd & 44 St,40.75957009999669,-73.91426779999641,7358
Newtown Ave & 23 St,40.771361500006485,-73.92461450001295,9729
Norfolk St & Broome St,40.71722739999348,-73.98802084007603,63158
North Moore St & Greenwich St,40.72019521430048,-74.0103006362915,82089
Nostrand Ave & Myrtle Ave,40.69527008000261,-73.95238108000672,8043
Old Fulton St,40.70277159005372,-73.9938360499394,75076
Old Slip & Front St,40.70379920001022,-74.00838676001653,36870
Pacific St & Classon Ave,40.679194399999695,-73.95879030000542,5871
Pacific St & Nevins St,40.68537610000746,-73.98302135997199,20221
Park Ave & E 124 St,40.80455549998094,-73.93968609999867,43567
Park Ave & Marcus Garvey Blvd,40.69861699999703,-73.94134199999186,7378
Park Ave & St Edwards St,40.69608940999532,-73.97803414998576,7377
Park Pl & Church St,40.71334184275525,-74.00935515761375,17893
Park Pl & Franklin Ave,40.67418059999265,-73.9564947000133,11460
Park Pl & Vanderbilt Ave,40.67669999997944,-73.96902399999168,26626
Paulus Hook,40.7141454,-74.0335519,24
Pearl St & Anchorage Pl,40.70281857997632,-73.98765762006654,41401
Pearl St & Hanover Square,40.704717699963595,-74.00926026994323,47773
Peck Slip & Front St,40.707872999979564,-74.00167000006681,65981
Perry St & Bleecker St,40.735353979984595,-74.00483090992441,51731
Pershing Square North,40.75187299974928,-73.97770600018669,293448
Pershing Square South,40.75158100006753,-73.97790999991524,100367
Picnic Point,40.685125595145955,-74.02535319328308,11984
Pier 40 - Hudson River Park,40.72771407768005,-74.01129573583603,106883
Pike St & E Broadway,40.714066670029965,-73.99293910993984,51886
Pike St & Monroe St,40.711731069974256,-73.99193043000045,35003
Pioneer St & Richards St,40.67777479999404,-74.00946129999318,7011
Pioneer St & Van Brunt St,40.679042999990784,-74.01116899998631,16178
Pitt St & Stanton St,40.71926080998474,-73.98178024000588,17975
Plaza St West & Flatbush Ave,40.675020699996324,-73.97111472999683,30766
Pleasant Ave & E 116 St,40.79498789997784,-73.93333490001673,25397
Pleasant Ave & E 120 St,40.79747719999297,-73.93118469999425,7767
President St & Henry St,40.682800299990404,-73.99990418997474,19206
Prospect Park - 5 Year Anniversary Celebration,40.66065236872905,-73.9645904302597,142
Prospect Park West & 8 St,40.66514681535087,-73.97637605667114,21921
Prospect Pl & 6 Ave,40.67933069998931,-73.97519522998851,20993
Prospect Pl & Underhill Ave,40.676969400013384,-73.96579000002049,15417
Prototype Lab Motivate Headquarters,40.65659567482041,-74.00849282741547,26
Pulaski St & Marcus Garvey Blvd,40.693398200000985,-73.9398769999973,6986
Putnam Ave & Nostrand Ave,40.68401999999115,-73.94976999999267,9163
Putnam Ave & Throop Ave,40.6851531999995,-73.94111000001232,13011
Queens Plaza North & Crescent St,40.751101650019365,-73.94073717005968,49688
Railroad Ave & Kay Ave,40.705311939997166,-73.9710005600043,3072
Reade St & Broadway,40.71450450997735,-74.00562789001809,49796
Richards St & Delavan St,40.67943270000291,-74.00785041000623,6746
Richardson St & N Henry St,40.71907891180975,-73.94223690032959,22287
Riverside Blvd & W 67 St,40.77750702756947,-73.98888587951659,54114
Riverside Dr & W 104 St,40.80134340001009,-73.97114574392225,26521
Riverside Dr & W 72 St,40.78057799005282,-73.98562431335448,50366
Riverside Dr & W 78 St,40.78414471998655,-73.98362492000344,29630
Riverside Dr & W 82 St,40.78720869000662,-73.98128126998739,34808
Riverside Dr & W 91 St,40.7931348098523,-73.97700369358063,22418
Riverview Park,40.7443187,-74.04399090000001,4
Rivington St & Chrystie St,40.72110062999162,-73.99192540009714,54794
Rivington St & Ridge St,40.71850211002771,-73.98329858997275,39125
Roebling St & N 4 St,40.71469000001259,-73.95739000002528,18900
Rogers Ave & Sterling St,40.66306190000487,-73.95387460000329,8769
S 3 St & Bedford Ave,40.7126048600157,-73.96264403000077,39328
S 4 St & Rodney St,40.7093399999792,-73.95607999998091,20715
S 4 St & Wythe Ave,40.71285887003098,-73.96590294003687,74530
S 5 Pl & S 5 St,40.71045099994713,-73.96087600008904,66655
S Portland Ave & Atlantic Ave,40.68322254161594,-73.9738118648529,257
S Portland Ave & Hanson Pl,40.685395670006464,-73.9743145799775,22625
Sands St & Navy St,40.69977300000027,-73.9799270000041,5546
Schermerhorn St & 3 Ave,40.68680820503503,-73.98036181926726,7464
Schermerhorn St & Bond St,40.688417427527355,-73.98451656103134,43352
Schermerhorn St & Court St,40.6910292567719,-73.99183362722397,30623
Scholes St & Manhattan Ave,40.708703679989576,-73.94486250000978,22392
Sigourney St & Columbia St,40.67267243410788,-74.00879524648191,7471
Sip Ave,40.730742625306576,-74.06378388404845,4
Smart Cities Conference,40.710154710948984,-73.98453533649443,156
Smith St & 3 St,40.67872419999914,-73.99599098997827,20996
Smith St & 9 St,40.67469570002568,-73.99785768002208,23369
Soissons Landing,40.69231660718733,-74.01486575603484,15880
South End Ave & Liberty St,40.711512000047634,-74.01575599986857,151636
South St & Gouverneur Ln,40.70355377008268,-74.0067022700979,94910
South St & Whitehall St,40.70122127998595,-74.01234218004454,61424
St James Pl & Oliver St,40.71307916002691,-73.99851192999643,45772
St James Pl & Pearl St,40.71117416000741,-74.0001654499861,20299
St Johns Pl & Washington Ave,40.67372359999218,-73.96316110000961,16664
St Marks Pl & 1 Ave,40.72779125999663,-73.98564944994914,100209
St Marks Pl & 2 Ave,40.72841859992188,-73.9871395600895,104768
St Nicholas Ave & Manhattan Ave,40.80972500002924,-73.95314899996471,26579
St. Nicholas Ave & W 126 St,40.811432300010964,-73.95187760002642,18387
Stagg St & Union Ave,40.70877083998678,-73.95095258998137,25240
Stanton St & Chrystie St,40.722293459933866,-73.99147535015207,92121
Stanton St & Mangin St,40.71782142997093,-73.97628938997028,32952
State St & Smith St,40.68926941999335,-73.98912867001107,35100
Steinway St & 23 Ave,40.7713936999972,-73.90774360000229,8320
Steinway St & 28 Ave,40.76562510000075,-73.91366950000254,9916
Sterling Pl & 7 Ave,40.677164894672636,-73.97382795810701,25827
Sterling Pl & Bedford Ave,40.672695000001845,-73.95413099998385,13723
Sterling St & Bedford Ave,40.66270590000159,-73.9569115000028,4948
Suffolk St & Stanton St,40.72066442005767,-73.98517976987597,90325
Sullivan Pl & Bedford Ave,40.664240600001904,-73.95746860000423,3020
Sullivan St & Washington Sq,40.73047746997502,-73.99906065012202,105727
Thompson St & Bleecker St,40.728400594508614,-73.99968780577183,15254
Throop Ave & Myrtle Ave,40.696229369997205,-73.94371094000331,5792
Tompkins Ave & Hopkins St,40.69957608000527,-73.94708416998951,10254
Underhill Ave & Lincoln Pl,40.674012299985094,-73.96714570000671,20269
Underhill Ave & Pacific St,40.68048360000614,-73.96467949999455,16542
Union Ave & Jackson St,40.71607510000398,-73.95202900001212,13535
Union Ave & N 12 St,40.71924000000547,-73.95241999998767,32622
Union Ave & Wallabout St,40.70029511000029,-73.95032283000177,8190
Union St,40.7182113,-74.08363940000002,6
Union St & 4 Ave,40.677274400008756,-73.98282002004193,26877
Union St & Bedford Ave,40.66917830000452,-73.95541619999878,5272
Union St & Nevins St,40.67909799723181,-73.98765474557877,23626
University Pl & E 14 St,40.734926950112126,-73.99200508995035,151715
University Pl & E 8 St,40.73143724083055,-73.99490341544151,87380
Van Brunt St & Van Dyke St,40.67583294391455,-74.01472628116608,14950
Van Brunt St & Wolcott St,40.6773429000016,-74.01275055997982,14126
Van Dyke St & Van Brunt St,40.67581622522851,-74.01488184928894,4122
Van Vorst Park,40.71848892,-74.047726625,6
Vernon Blvd & 10 St,40.76718630000973,-73.93735539998517,10591
Vernon Blvd & 30 Rd,40.77084499999725,-73.93417100000698,13515
Vernon Blvd & 31 Ave,40.769247499994655,-73.93545039999387,7392
Vernon Blvd & 41 Rd,40.755243299996124,-73.94856779999412,6313
Vernon Blvd & 47 Rd,40.7449066999935,-73.95345729999109,14136
Vernon Blvd & 50 Ave,40.74232744001606,-73.95411748998046,46715
Verona Pl & Fulton St,40.68035608403256,-73.94767910242079,13923
Vesey Pl & River Terrace,40.715337900072164,-74.01658353975101,128303
W 100 St & Broadway,40.797372099962594,-73.97041191998932,39059
W 100 St & Manhattan Ave,40.7950000000134,-73.9645000000018,27131
W 104 St & Amsterdam Ave,40.79904139287817,-73.96649479866028,10356
W 104 St & Amsterdam Ave - 1,40.79899370000441,-73.96621737780447,7612
W 106 St & Amsterdam Ave,40.80083630000966,-73.96644924720657,21307
W 106 St & Central Park West,40.798185599986205,-73.96059090059995,30698
W 107 St & Columbus Ave,40.79975680001237,-73.96211286759971,16617
W 11 St & 6 Ave,40.73532427004937,-73.99800419001136,66195
W 110 St & Amsterdam Ave,40.80269200002004,-73.96295000001086,20915
W 113 St & Broadway,40.805973000007626,-73.96492800000121,19495
W 116 St & Amsterdam Ave,40.80675810001631,-73.96070820000021,20848
W 116 St & Broadway,40.80819999999943,-73.96409999998694,19312
W 12 St & W 4 St,40.73756121186357,-74.00398269295692,51726
W 120 St & Claremont Ave,40.81094940000454,-73.96340000000636,13249
W 129 St & Convent Ave,40.81439443791753,-73.95324736833571,7652
W 13 St & 5 Ave,40.73543933996061,-73.99453948003358,39862
W 13 St & 5 Ave -moved to 5947.04,40.73543934000123,-73.99453947999471,3288
W 13 St & 6 Ave,40.73649403000608,-73.99704374000422,67436
W 13 St & 7 Ave,40.737815089989944,-73.99994661005455,77810
W 13 St & Hudson St,40.73997354104129,-74.00513872504234,32312
W 15 St & 10 Ave,40.742753828729136,-74.00747358798982,80792
W 15 St & 6 Ave,40.73804614249153,-73.99642959237099,12595
W 15 St & 7 Ave,40.73935542005443,-73.99931783021685,123172
W 16 St & 8 Ave,40.741021508984275,-74.001384973526,123011
W 16 St & The High Line,40.743349350049016,-74.00681752992692,87880
W 17 St & 9 Ave,40.74294891660491,-74.00413691997528,67485
W 18 St & 6 Ave,40.73971301006401,-73.99456405010807,143652
W 18 St & 9 Ave,40.74353373242209,-74.00367558002472,53634
W 20 St & 11 Ave,40.74674499991338,-74.0077560002228,154775
W 20 St & 7 Ave,40.74238786996431,-73.99726235005592,88686
W 20 St & 8 Ave,40.7434533499552,-74.00004031003623,65410
W 21 St & 6 Ave,40.74173969012338,-73.99415555978842,211992
W 22 St & 10 Ave,40.74691959004271,-74.00451887010095,123086
W 22 St & 8 Ave,40.74475148001477,-73.99915361983903,119992
W 24 St & 7 Ave,40.744876340027126,-73.99529885006281,125511
W 25 St & 6 Ave,40.74395410996481,-73.99144870992201,110079
W 26 St & 10 Ave,40.74971775294502,-74.00295034607792,80672
W 26 St & 8 Ave,40.74734824991659,-73.9972355098001,111876
W 27 St & 10 Ave,40.75018156322019,-74.00218427181244,103946
W 27 St & 7 Ave,40.746646999975425,-73.99391500000156,113668
W 31 St & 7 Ave,40.74915600007351,-73.99159999994143,147465
W 33 St & 7 Ave,40.75019995005186,-73.99093084982351,153969
W 34 St & 11 Ave,40.75594158995414,-74.00211630009673,77506
W 35 St & Dyer Ave,40.754691750225014,-73.9974018931389,5495
W 36 St & 9 Ave,40.75462324031389,-73.99516761302948,48774
W 37 St & 10 Ave,40.756603590074505,-73.99790090012618,85561
W 37 St & 5 Ave,40.750380089975096,-73.98338987998594,63716
W 38 St & 8 Ave,40.754665909993804,-73.99138152021763,133976
W 4 St & 7 Ave S,40.7340114299292,-74.00293876996437,95897
W 41 St & 8 Ave,40.75640548013755,-73.99002620015382,172309
W 42 St & 8 Ave,40.757569899913655,-73.99098507008112,90299
W 42 St & Dyer Ave,40.758984813960794,-73.99379968643187,79304
W 43 St & 10 Ave,40.760094370085234,-73.99461842987695,84242
W 43 St & 6 Ave,40.755273070055644,-73.98316936007078,86252
W 44 St & 5 Ave,40.75500254003331,-73.98014436999847,61495
W 45 St & 6 Ave,40.75680009998283,-73.98291152996856,22119
W 45 St & 6 Ave (OLD),40.75668720599825,-73.98257732391356,47678
W 45 St & 8 Ave,40.75929124001362,-73.9885965100864,90713
W 46 St & 11 Ave,40.76341379002201,-73.99667443993535,75928
W 47 St & 10 Ave,40.76269881997505,-73.99301221993392,80187
W 49 St & 8 Ave,40.762272050035946,-73.98788204993997,106751
W 50 St & 9 Ave,40.763604677969575,-73.98917958140373,15688
W 52 St & 11 Ave,40.76727215995454,-73.99392888008595,75634
W 52 St & 5 Ave,40.759922619943936,-73.97648516010256,80564
W 52 St & 6 Ave,40.76132983118425,-73.97982001304626,101580
W 52 St & 9 Ave,40.76461837000426,-73.98789473000191,5338
W 53 St & 10 Ave,40.76669671001702,-73.99061727991639,74775
W 54 St & 9 Ave,40.765849410046904,-73.98690505987948,64324
W 55 St & 6 Ave,40.76309387276911,-73.97835016250609,75507
W 56 St & 10 Ave,40.76825400001948,-73.98863899995854,57421
W 59 St & 10 Ave,40.770512999976816,-73.98803800007539,56610
W 63 St & Broadway,40.77163850995803,-73.98261427997605,80097
W 64 St & Thelonious Monk Circle,40.77515953432255,-73.98918695747851,26653
W 64 St & West End Ave,40.77452834998831,-73.98753759002635,24962
W 67 St & Broadway,40.77492512996292,-73.98266565992532,77015
W 70 St & Amsterdam Ave,40.77748046000468,-73.9828859400004,47958
W 74 St & Columbus Ave,40.77856689996458,-73.9775496100066,33491
W 76 St & Columbus Ave,40.78018397238554,-73.97728532552719,47218
W 78 St & Broadway,40.78339981002016,-73.9809313300064,38430
W 82 St & Central Park West,40.78275000001202,-73.97136999995554,45363
W 84 St & Broadway,40.786794699976184,-73.97711199999989,40264
W 84 St & Columbus Ave,40.78499978996261,-73.97283405997511,47652
W 87 St & Amsterdam Ave,40.78838999996473,-73.97470000000315,37582
W 88 St & West End Ave,40.790254173308846,-73.97718340158461,21742
W 89 St & Columbus Ave,40.788221300044825,-73.97041560992676,43259
W 90 St & Amsterdam Ave,40.79017948093756,-73.97288918495178,25335
W 92 St & Broadway,40.79209999997963,-73.97390000005366,34584
W 95 St & Broadway,40.79377040004939,-73.97188800003993,49800
W Broadway & Spring Street,40.72494672363254,-74.00165855884552,74539
Warren St,40.721123600000006,-74.03805095,4
Warren St & Church St,40.714739930001,-74.00910626999145,6910
Warren St & Court St,40.686371000012066,-73.9938332399564,24318
Washington Ave & Greene Ave,40.68650065000801,-73.96563307001148,18457
Washington Ave & Park Ave,40.69610225999847,-73.9675103700279,28668
Washington Park,40.69178230000913,-73.97372990001989,20747
Washington Pl & 6 Ave,40.73224119002888,-74.0002639400193,61505
Washington Pl & Broadway,40.729039169966086,-73.9940464899679,80972
Washington St,40.7242941,-74.03548260000001,6
Washington St & Gansevoort St,40.73932300002115,-74.00811900007983,117610
Water - Whitehall Plaza,40.70255065003572,-74.01272339995171,40661
Watts St & Greenwich St,40.724055489991386,-74.00965964989189,71515
West Drive & Prospect Park West,40.66106337192122,-73.97945255041121,51505
West End Ave & W 107 St,40.80211739998976,-73.96818053047636,22289
West End Ave & W 94 St,40.79416539999365,-73.9741239999562,29233
West St & Chambers St,40.71754833985795,-74.01322069015885,196058
West Thames St,40.70834698003278,-74.0171344500515,76542
William St & Pine St,40.70717936002291,-74.00887307994164,41008
Willoughby Ave & Hall St,40.69196035000864,-73.96536850999736,29050
Willoughby Ave & Tompkins Ave,40.6942540300044,-73.94626915000651,10183
Willoughby Ave & Walworth St,40.693317160006984,-73.95381994999526,11326
Willoughby St & Fleet St,40.691965660030085,-73.98130179998472,48292
Wolcott St & Dwight St,40.675327400001414,-74.01006980000332,5773
Wyckoff St & 3 Ave,40.68275489998875,-73.98258555003197,19322
Wyckoff St & Bond St,40.68461653897945,-73.98721285164356,72
Wythe Ave & Metropolitan Ave,40.7168870000148,-73.96319799999272,69202
Yankee Ferry Terminal,40.686930999986146,-74.01696599998658,15642
York St,40.71649,-74.04105,4
York St & Jay St,40.70148509999865,-73.98656927999262,6338
old - E 13 St & Avenue A,40.729553609999165,-73.98057249000568,5266
